,Sex, MaritalStatus, Age, Education, Occupation, YearsInSf, DualIncome, HouseholdMembers, Under18, HouseholdStatus, TypeOfHome, EthnicClass, Language,Class
5792,1.0,5.0,1.0,2.0,6.0,5.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,1.0
5793,1.0,1.0,5.0,6.0,1.0,5.0,2.0,3.0,1.0,2.0,1.0,7.0,1.0,6.0
5794,2.0,1.0,4.0,3.0,5.0,2.0,2.0,4.0,2.0,2.0,1.0,7.0,1.0,5.0
5795,2.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,1.0
5796,2.0,1.0,3.0,4.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,6.0
5797,2.0,1.0,2.0,5.0,1.0,5.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,7.0
5798,2.0,5.0,2.0,3.0,6.0,5.0,1.0,5.0,0.0,1.0,1.0,2.0,1.0,6.0
5799,1.0,3.0,4.0,3.0,9.0,5.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,5.0
5800,1.0,2.0,2.0,4.0,2.0,5.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,5.0
5801,2.0,5.0,1.0,1.0,6.0,5.0,1.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0
5802,1.0,1.0,4.0,1551.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,5.0
5803,1.0,5.0,1.0,1.0,3.0,5.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,2.0
5804,1.0,5.0,4.0,4.0,4.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
5805,2.0,3.0,5.0,4.0,4.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,6.0
5806,2.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,2.0
5807,2.0,5.0,1.0,2.0,6.0,4.0,1.0,4.0,0.0,3.0,2.0,5.0,1.0,1.0
5808,2.0,1.0,7.0,4.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,5.0
5809,1.0,1.0,7.0,3.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
5810,2.0,5.0,1.0,1.0,6.0,4.0,1.0,2.0,1.0,3.0,3.0,5.0,2.0,1.0
5811,2.0,5.0,3.0,5.0,4.0,5.0,1.0,4.0,0.0,2.0,1.0,7.0,1.0,4.0
5812,1.0,1.0,6.0,6.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,7.0
5813,2.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,8.0,1.0,4.0
5814,2.0,1.0,3.0,5.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,5.0
5815,1.0,5.0,1.0,1.0,6.0,5.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0
5816,1.0,1.0,6.0,5.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
5817,2.0,4.0,4.0,4.0,5.0,5.0,1.0,5.0,4.0,1.0,1.0,7.0,1.0,7.0
5818,1.0,1.0,4.0,4.0,1.0,5.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,6.0
5819,1.0,5.0,1.0,3.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,1.0
5820,2.0,1.0,3.0,5.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
5821,2.0,2.0,1.0,2.0,4.0,5.0,1.0,2.0,1.0,2.0,3.0,7.0,3.0,3.0
5822,2.0,3.0,3.0,6.0,6.0,5.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,2.0
5823,2.0,5.0,2.0,3.0,6.0,5.0,1.0,3.0,0.0,1.0,1.0,7.0,1.0,2.0
5824,2.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,1.0
5825,2.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,2.0,3.0,1.0,7.0,1.0,1.0
5826,2.0,1.0,4.0,4.0,2.0,5.0,2.0,2.0,0.0,1.0,4.0,6.0,1.0,6.0
5827,2.0,5.0,2.0,3.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,1.0
5828,1.0,5.0,1.0,1.0,6.0,4.0,1.0,3.0,2.0,3.0,1.0,7.0,1.0,1.0
5829,1.0,5.0,1.0,1.0,6.0,3.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0
5830,1.0,5.0,1.0,2.0,9.0,5.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0
5831,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,7.0
5832,2.0,5.0,3.0,5.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,7.0
5833,1.0,5.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,4.0
5834,1.0,1.0,3.0,5.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,5.0
5835,1.0,5.0,2.0,2.0,6.0,5.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0
5836,1.0,5.0,3.0,5.0,1.0,3.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,7.0
5837,2.0,2.0,5.0,6.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
5838,1.0,1.0,5.0,6.0,1.0,3.0,2.0,3.0,0.0,1.0,1.0,7.0,1.0,9.0
5839,1.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,1.0
5840,2.0,5.0,2.0,5.0,6.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,1.0
5841,2.0,5.0,4.0,3.0,1.0,4.0,1.0,1.0,0.0,2.0,2.0,7.0,1.0,6.0
5842,2.0,5.0,1.0,1.0,9.0,5.0,1561.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0
5843,2.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,2.0,3.0,1.0,8.0,1.0,1.0
5844,1.0,1.0,3.0,5.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,7.0,1.0,9.0
5845,2.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,0.0,2.0,5.0,2.0,1.0,5.0
5846,1.0,1.0,3.0,4.0,2.0,5.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,5.0
5847,2.0,5.0,1.0,1.0,9.0,5.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0
5848,2.0,5.0,1.0,1.0,9.0,5.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0
5849,2.0,5.0,1.0,2.0,6.0,5.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,1.0
5850,1.0,5.0,4.0,2.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,8.0
5851,1.0,5.0,1.0,2.0,6.0,2.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0
5852,1.0,5.0,2.0,4.0,6.0,5.0,1.0,4.0,0.0,3.0,1.0,7.0,1.0,9.0
5853,1.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0
5854,1.0,1.0,6.0,5.0,8.0,5.0,3.0,3.0,0.0,2.0,1.0,7.0,1.0,4.0
5855,2.0,1.0,6.0,4.0,8.0,5.0,3.0,3.0,0.0,2.0,1.0,7.0,1.0,4.0
5856,2.0,1.0,6.0,6.0,5.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
5857,2.0,1.0,7.0,5.0,5.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
5858,1.0,5.0,1.0,1.0,6.0,5.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,1.0
5859,1.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,7.0,1.0,8.0
5860,1.0,5.0,2.0,4.0,6.0,5.0,1.0,2.0,0.0,3.0,1.0,7.0,1.0,9.0
5861,2.0,5.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0
5862,2.0,1.0,3.0,4.0,1.0,5.0,2.0,2.0,0.0,2.0,3.0,5.0,1.0,8.0
5863,2.0,1.0,3.0,5.0,3.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
5864,1.0,5.0,2.0,3.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,6.0
5865,1.0,3.0,3.0,4.0,3.0,5.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,6.0
5866,2.0,5.0,1.0,1.0,9.0,4.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0
5867,2.0,5.0,1.0,1.0,6.0,1.0,1.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0
5868,1.0,1.0,4.0,5.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,7.0,1.0,9.0
5869,2.0,5.0,1.0,1.0,9.0,5.0,1.0,5.0,3.0,3.0,1.0,7.0,1.0,5.0
5870,2.0,5.0,1.0,1.0,9.0,3.0,1.0,3.0,2.0,3.0,3.0,7.0,1.0,7.0
5871,1.0,5.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,3.0,3.0,7.0,1.0,1.0
5872,2.0,5.0,1.0,1.0,6.0,2.0,1.0,3.0,2.0,3.0,1.0,7.0,1.0,1.0
5873,2.0,5.0,1.0,2.0,6.0,5.0,1.0,6.0,3.0,3.0,1.0,6.0,3.0,1.0
5874,1.0,5.0,1.0,1.0,6.0,4.0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0
5875,2.0,5.0,1.0,2.0,6.0,2.0,1.0,9.0,5.0,3.0,1.0,7.0,1.0,1.0
5876,1.0,5.0,1.0,2.0,6.0,4.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,1.0
5877,2.0,1.0,4.0,6.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
5878,2.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,8.0
5879,1.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,8.0
5880,2.0,4.0,6.0,4.0,8.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,8.0
5881,1.0,5.0,4.0,4.0,4.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
5882,1.0,1.0,4.0,3.0,1.0,5.0,2.0,4.0,1.0,1571.0,1.0,3.0,1.0,8.0
5883,2.0,5.0,2.0,3.0,6.0,5.0,1.0,5.0,0.0,3.0,1.0,7.0,1.0,9.0
5884,2.0,5.0,2.0,3.0,6.0,5.0,1.0,5.0,0.0,3.0,1.0,7.0,1.0,9.0
5885,2.0,3.0,3.0,3.0,9.0,5.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,1.0
5886,2.0,3.0,5.0,6.0,1.0,5.0,1.0,3.0,0.0,1.0,1.0,7.0,1.0,9.0
5887,1.0,1.0,5.0,4.0,1.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
5888,2.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,9.0
5889,2.0,5.0,1.0,2.0,6.0,5.0,1.0,5.0,3.0,3.0,1.0,7.0,1.0,1.0
5890,2.0,1.0,4.0,6.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
5891,1.0,5.0,1.0,2.0,9.0,4.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,9.0
5892,2.0,1.0,4.0,4.0,1.0,5.0,3.0,5.0,3.0,2.0,1.0,2.0,1.0,9.0
5893,1.0,5.0,3.0,5.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
5894,2.0,5.0,3.0,5.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,6.0
5895,1.0,5.0,1.0,1.0,9.0,5.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0
5896,2.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,1.0
5897,2.0,5.0,1.0,1.0,6.0,2.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,1.0
5898,1.0,3.0,4.0,6.0,7.0,5.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,7.0
5899,1.0,1.0,3.0,4.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
5900,2.0,1.0,3.0,4.0,5.0,3.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
5901,1.0,5.0,2.0,3.0,6.0,2.0,1.0,3.0,0.0,3.0,1.0,5.0,1.0,2.0
5902,2.0,5.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,4.0
5903,2.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,5.0
5904,2.0,1.0,5.0,4.0,2.0,5.0,3.0,2.0,0.0,1.0,1.0,3.0,1.0,6.0
5905,2.0,2.0,3.0,5.0,1.0,5.0,2.0,2.0,0.0,2.0,2.0,7.0,1.0,5.0
5906,1.0,2.0,2.0,4.0,6.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,5.0
5907,1.0,5.0,3.0,3.0,9.0,3.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,2.0
5908,1.0,3.0,4.0,4.0,3.0,5.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,7.0
5909,1.0,5.0,2.0,4.0,4.0,5.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,4.0
5910,2.0,2.0,2.0,4.0,6.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,6.0
5911,2.0,3.0,5.0,6.0,1.0,5.0,1.0,3.0,0.0,1.0,1.0,7.0,1.0,9.0
5912,1.0,1.0,4.0,6.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
5913,2.0,5.0,1.0,1.0,6.0,5.0,1.0,2.0,0.0,3.0,1.0,7.0,1.0,1.0
5914,2.0,5.0,2.0,4.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,2.0
5915,1.0,5.0,3.0,5.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
5916,2.0,5.0,1.0,1.0,3.0,5.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,2.0
5917,2.0,5.0,1.0,1.0,6.0,4.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0
5918,1.0,1.0,4.0,3.0,1.0,5.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,8.0
5919,1.0,1.0,4.0,5.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,8.0
5920,1.0,5.0,1.0,2.0,6.0,5.0,1.0,5.0,3.0,3.0,1.0,7.0,1.0,1.0
5921,1.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,2.0,3.0,2.0,7.0,1.0,1.0
5922,1581.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,1.0
5923,2.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,0.0,3.0,2.0,5.0,1.0,1.0
5924,2.0,5.0,2.0,4.0,1.0,2.0,1.0,3.0,0.0,3.0,2.0,7.0,1.0,8.0
5925,1.0,1.0,6.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,8.0
5926,2.0,5.0,1.0,1.0,6.0,5.0,1.0,2.0,0.0,3.0,3.0,7.0,1.0,1.0
5927,2.0,2.0,3.0,5.0,1.0,5.0,2.0,2.0,0.0,2.0,2.0,6.0,1.0,9.0
5928,1.0,3.0,2.0,4.0,4.0,5.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,5.0
5929,1.0,1.0,4.0,6.0,1.0,4.0,2.0,4.0,0.0,1.0,1.0,7.0,1.0,9.0
5930,1.0,2.0,2.0,4.0,6.0,2.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0
5931,1.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,7.0,1.0,7.0
5932,2.0,1.0,4.0,5.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
5933,2.0,4.0,6.0,3.0,8.0,5.0,1.0,3.0,0.0,1.0,3.0,7.0,1.0,9.0
5934,2.0,3.0,6.0,3.0,4.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,3.0,4.0
5935,1.0,3.0,7.0,2.0,1.0,5.0,1.0,3.0,1.0,2.0,3.0,7.0,1.0,6.0
5936,1.0,1.0,6.0,3.0,1.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
5937,2.0,1.0,6.0,3.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,7.0,1.0,7.0
5938,2.0,4.0,7.0,5.0,8.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,7.0
5939,1.0,1.0,6.0,6.0,1.0,5.0,3.0,4.0,0.0,1.0,1.0,7.0,1.0,9.0
5940,2.0,1.0,6.0,6.0,5.0,5.0,2.0,2.0,0.0,1.0,2.0,7.0,1.0,9.0
5941,2.0,1.0,6.0,5.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,7.0,1.0,8.0
5942,1.0,4.0,7.0,5.0,8.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,8.0
5943,1.0,1.0,6.0,3.0,4.0,5.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,6.0
5944,2.0,1.0,6.0,3.0,5.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,4.0
5945,1.0,3.0,5.0,2.0,8.0,5.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,2.0
5946,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,7.0,1.0,4.0
5947,2.0,1.0,3.0,3.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,8.0
5948,2.0,5.0,3.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,7.0,1.0,7.0
5949,1.0,1.0,7.0,3.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,4.0
5950,2.0,5.0,2.0,3.0,9.0,2.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0
5951,1.0,1.0,4.0,4.0,1.0,5.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,7.0
5952,2.0,1.0,2.0,3.0,2.0,5.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,5.0
5953,1.0,2.0,3.0,4.0,3.0,4.0,1.0,2.0,0.0,2.0,1.0,7.0,1.0,3.0
5954,1.0,2.0,3.0,4.0,3.0,4.0,1.0,2.0,0.0,2.0,1.0,5.0,1.0,3.0
5955,1.0,1.0,4.0,4.0,3.0,5.0,3.0,2.0,0.0,2.0,1.0,5.0,1.0,6.0
5956,1.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,5.0
5957,2.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,5.0
5958,1.0,1.0,4.0,5.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,9.0
5959,1.0,1.0,3.0,4.0,7.0,5.0,2.0,2.0,0.0,2.0,2.0,7.0,1.0,7.0
5960,1.0,1.0,6.0,5.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
5961,1.0,1.0,3.0,5.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,7.0
5962,2.0,1.0,4.0,1591.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
5963,2.0,1.0,5.0,5.0,1.0,5.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,8.0
5964,1.0,3.0,4.0,3.0,3.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,5.0
5965,2.0,1.0,3.0,5.0,7.0,2.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,4.0
5966,2.0,1.0,4.0,4.0,2.0,5.0,2.0,4.0,2.0,1.0,1.0,7.0,1.0,5.0
5967,1.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,4.0
5968,2.0,1.0,5.0,5.0,7.0,5.0,1.0,3.0,0.0,1.0,1.0,7.0,1.0,7.0
5969,2.0,1.0,5.0,6.0,7.0,5.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,7.0
5970,2.0,2.0,6.0,5.0,8.0,1.0,3.0,2.0,0.0,1.0,3.0,7.0,1.0,8.0
5971,1.0,2.0,6.0,5.0,8.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
5972,2.0,1.0,6.0,5.0,8.0,5.0,3.0,4.0,0.0,1.0,1.0,7.0,1.0,8.0
5973,1.0,2.0,3.0,5.0,1.0,5.0,1.0,4.0,1.0,2.0,2.0,7.0,1.0,8.0
5974,1.0,5.0,2.0,5.0,4.0,5.0,1.0,4.0,1.0,2.0,3.0,7.0,1.0,4.0
5975,1.0,1.0,7.0,5.0,8.0,5.0,1.0,5.0,2.0,1.0,1.0,7.0,1.0,8.0
5976,2.0,1.0,2.0,3.0,4.0,5.0,2.0,4.0,0.0,2.0,3.0,7.0,1.0,7.0
5977,2.0,1.0,5.0,5.0,4.0,5.0,2.0,4.0,0.0,1.0,1.0,7.0,1.0,7.0
5978,2.0,1.0,7.0,5.0,8.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
5979,1.0,1.0,7.0,5.0,8.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
5980,2.0,4.0,7.0,5.0,8.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,7.0
5981,1.0,1.0,4.0,4.0,7.0,2.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
5982,2.0,3.0,3.0,4.0,4.0,5.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0
5983,2.0,1.0,3.0,4.0,1.0,5.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,5.0
5984,1.0,5.0,3.0,6.0,6.0,5.0,1.0,6.0,3.0,2.0,3.0,3.0,1.0,4.0
5985,2.0,5.0,3.0,4.0,9.0,5.0,1.0,2.0,0.0,1.0,5.0,7.0,1.0,1.0
5986,2.0,5.0,2.0,3.0,5.0,5.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0
5987,1.0,2.0,2.0,4.0,2.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,4.0
5988,1.0,5.0,3.0,3.0,3.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
5989,1.0,2.0,2.0,5.0,4.0,5.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,7.0
5990,2.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,2.0,3.0,3.0,7.0,1.0,1.0
5991,2.0,5.0,1.0,1.0,6.0,5.0,1.0,3.0,1.0,3.0,5.0,7.0,1.0,1.0
5992,2.0,5.0,2.0,3.0,6.0,5.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,8.0
5993,2.0,1.0,7.0,4.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
5994,1.0,1.0,7.0,2.0,8.0,5.0,3.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
5995,2.0,1.0,7.0,3.0,5.0,5.0,3.0,2.0,0.0,1.0,2.0,7.0,1.0,6.0
5996,2.0,3.0,7.0,6.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,7.0
5997,1.0,1.0,7.0,3.0,8.0,5.0,3.0,2.0,0.0,2.0,1.0,7.0,1.0,5.0
5998,1.0,1.0,3.0,4.0,4.0,5.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,6.0
5999,2.0,2.0,3.0,5.0,1.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
6000,2.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,1.0,2.0,3.0,7.0,3.0,5.0
6001,1.0,2.0,3.0,4.0,1.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,5.0
6002,2.0,2.0,3.0,4.0,4.0,5.0,1601.0,2.0,0.0,2.0,3.0,7.0,1.0,3.0
6003,2.0,1.0,3.0,3.0,4.0,5.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0
6004,2.0,1.0,4.0,5.0,5.0,5.0,3.0,4.0,2.0,1.0,1.0,7.0,1.0,7.0
6005,2.0,4.0,6.0,5.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,9.0
6006,2.0,5.0,2.0,4.0,6.0,3.0,1.0,4.0,0.0,2.0,1.0,7.0,1.0,1.0
6007,2.0,4.0,7.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,5.0
6008,1.0,1.0,6.0,5.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,8.0
6009,2.0,3.0,5.0,6.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,7.0,1.0,6.0
6010,2.0,3.0,5.0,4.0,4.0,5.0,1.0,3.0,0.0,1.0,1.0,7.0,1.0,4.0
6011,2.0,1.0,4.0,3.0,4.0,5.0,2.0,4.0,2.0,1.0,3.0,8.0,1.0,7.0
6012,1.0,5.0,3.0,4.0,2.0,5.0,1.0,1.0,0.0,2.0,1.0,5.0,1.0,2.0
6013,1.0,5.0,3.0,5.0,9.0,2.0,1.0,4.0,0.0,2.0,3.0,6.0,3.0,1.0
6014,2.0,3.0,3.0,3.0,5.0,5.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
6015,1.0,5.0,2.0,3.0,7.0,2.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,2.0
6016,2.0,5.0,1.0,1.0,6.0,4.0,1.0,5.0,2.0,3.0,2.0,2.0,3.0,1.0
6017,2.0,5.0,1.0,1.0,6.0,5.0,1.0,6.0,4.0,3.0,1.0,5.0,1.0,1.0
6018,2.0,5.0,1.0,1.0,6.0,5.0,1.0,5.0,2.0,3.0,1.0,7.0,1.0,1.0
6019,2.0,5.0,1.0,1.0,6.0,5.0,1.0,3.0,2.0,3.0,3.0,7.0,1.0,1.0
6020,2.0,5.0,1.0,1.0,6.0,4.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0
6021,1.0,3.0,6.0,6.0,1.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,7.0
6022,1.0,5.0,2.0,4.0,1.0,5.0,1.0,8.0,2.0,1.0,1.0,5.0,1.0,9.0
6023,2.0,5.0,3.0,4.0,6.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
6024,1.0,5.0,1.0,1.0,9.0,4.0,1.0,4.0,2.0,2.0,5.0,7.0,1.0,9.0
6025,2.0,5.0,2.0,4.0,6.0,5.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,7.0
6026,2.0,5.0,1.0,1.0,6.0,5.0,1.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0
