,Parents, Has_nurs, Form, Children, Housing, Finance, Social, Health,Class
10068,3,3,3,10,2,1,2,3, spec_prior
10069,3,3,3,10,2,1,2,2, not_recom
10070,3,3,3,10,2,1,3,1, spec_prior
10071,3,3,3,10,2,1,3,3, spec_prior
10072,3,3,3,10,2,2,1,1, spec_prior
10073,3,3,3,10,2,2,1,3, spec_prior
10074,3,3,3,10,2,2,2,1, spec_prior
10075,3,3,3,10,2,2,2,3, spec_prior
10076,3,3,3,10,2,2,2,2, not_recom
10077,3,3,3,10,2,2,3,1, spec_prior
10078,3,3,3,10,2,2,3,3, spec_prior
10079,3,3,3,10,2,2,3,2, not_recom
10080,3,3,3,10,3,1,1,1, spec_prior
10081,3,3,3,10,3,1,1,3, spec_prior
10082,3,3,3,5141,3,1,1,2, not_recom
10083,3,3,3,10,3,1,2,1, spec_prior
10084,3,3,3,10,3,1,2,3, spec_prior
10085,3,2,1,3,1,1,2,1, priority
10086,3,3,3,10,3,1,3,1, spec_prior
10087,3,3,3,10,3,1,3,2, not_recom
10088,3,3,3,10,3,2,1,1, spec_prior
10089,3,3,3,10,3,2,1,3, spec_prior
10090,3,3,3,10,3,2,1,2, not_recom
10091,3,3,3,10,3,2,2,1, spec_prior
10092,3,3,3,10,3,2,2,3, spec_prior
10093,3,3,3,10,3,2,2,2, not_recom
10094,3,3,3,10,3,2,3,1, spec_prior
10095,3,3,3,10,3,2,3,3, spec_prior
10096,3,3,3,10,3,2,3,2, not_recom
10097,3,4,1,1,1,1,1,1, priority
10098,3,4,1,1,1,1,1,3, priority
10099,3,4,1,1,1,1,1,2, not_recom
10100,3,4,1,1,1,1,2,1, priority
10101,3,4,1,1,1,1,2,3, priority
10102,3,4,1,1,1,1,5151,2, not_recom
10103,3,4,1,1,1,1,3,1, priority
10104,3,4,1,1,1,1,3,3, priority
10105,3,2,5,1,2,2,1,3, priority
10106,3,4,1,1,1,2,1,1, priority
10107,3,4,1,1,1,2,1,3, spec_prior
10108,3,4,1,1,1,2,1,2, not_recom
10109,3,4,1,1,1,2,2,3, spec_prior
10110,3,4,1,1,1,2,2,2, not_recom
10111,3,4,1,1,1,2,3,1, spec_prior
10112,3,4,1,1,1,2,3,3, spec_prior
10113,3,4,1,1,1,2,3,2, not_recom
10114,3,4,1,1,2,1,1,1, priority
10115,3,4,1,1,2,1,1,3, spec_prior
10116,3,4,1,1,2,1,2,1, priority
10117,3,4,1,1,2,1,2,3, spec_prior
10118,3,4,1,1,2,1,2,2, not_recom
10119,3,4,1,1,2,1,3,1, spec_prior
10120,3,4,1,1,2,1,3,3, spec_prior
10121,3,4,1,1,2,1,3,2, not_recom
10122,5161,4,1,1,2,2,1,1, priority
10123,3,4,1,1,2,2,1,3, spec_prior
10124,3,4,1,1,2,2,1,2, not_recom
10125,3,2,5,10,1,1,1,3, priority
10126,3,4,1,1,2,2,2,3, spec_prior
10127,3,4,1,1,2,2,2,2, not_recom
10128,3,4,1,1,2,2,3,1, spec_prior
10129,3,4,1,1,2,2,3,3, spec_prior
10130,3,4,1,1,2,2,3,2, not_recom
10131,3,4,1,1,3,1,1,1, priority
10132,3,4,1,1,3,1,1,3, spec_prior
10133,3,4,1,1,3,1,1,2, not_recom
10134,3,4,1,1,3,1,2,1, priority
10135,3,4,1,1,3,1,2,3, spec_prior
10136,3,4,1,1,3,1,3,1, spec_prior
10137,3,4,1,1,3,1,3,3, spec_prior
10138,3,4,1,1,3,1,3,2, not_recom
10139,3,4,1,1,3,2,1,1, priority
10140,3,4,1,1,3,2,1,2, not_recom
10141,3,4,1,1,3,2,2,1, priority
10142,3,4,1,5171,3,2,2,3, spec_prior
10143,3,4,1,1,3,2,2,2, not_recom
10144,3,4,1,1,3,2,3,1, spec_prior
10145,3,2,2,2,2,1,3,2, not_recom
10146,3,4,1,2,1,1,1,1, priority
10147,3,4,1,2,1,1,1,3, spec_prior
10148,3,4,1,2,1,1,2,1, priority
10149,3,4,1,2,1,1,2,3, spec_prior
10150,3,4,1,2,1,1,2,2, not_recom
10151,3,4,1,2,1,1,3,3, spec_prior
10152,3,4,1,2,1,1,3,2, not_recom
10153,3,4,1,2,1,2,1,1, priority
10154,3,4,1,2,1,2,1,3, spec_prior
10155,3,4,1,2,1,2,1,2, not_recom
10156,3,4,1,2,1,2,2,1, priority
10157,3,4,1,2,1,2,2,3, spec_prior
10158,3,4,1,2,1,2,2,2, not_recom
10159,3,4,1,2,1,2,3,1, spec_prior
10160,3,4,1,2,1,2,3,3, spec_prior
10161,3,4,1,2,1,2,3,2, not_recom
10162,3,4,1,2,2,1,5181,1, priority
10163,3,4,1,2,2,1,1,3, spec_prior
10164,3,4,1,2,2,1,1,2, not_recom
10165,3,2,2,10,3,2,2,2, not_recom
10166,3,4,1,2,2,1,2,3, spec_prior
10167,3,4,1,2,2,1,2,2, not_recom
10168,3,4,1,2,2,1,3,1, spec_prior
10169,3,4,1,2,2,1,3,3, spec_prior
10170,3,4,1,2,2,1,3,2, not_recom
10171,3,4,1,2,2,2,1,3, spec_prior
10172,3,4,1,2,2,2,1,2, not_recom
10173,3,4,1,2,2,2,2,1, priority
10174,3,4,1,2,2,2,2,3, spec_prior
10175,3,4,1,2,2,2,2,2, not_recom
10176,3,4,1,2,2,2,3,1, spec_prior
10177,3,4,1,2,2,2,3,3, spec_prior
10178,3,4,1,2,2,2,3,2, not_recom
10179,3,4,1,2,3,1,1,1, spec_prior
10180,3,4,1,2,3,1,1,3, spec_prior
10181,3,4,1,2,3,1,2,1, spec_prior
10182,5191,4,1,2,3,1,2,3, spec_prior
10183,3,4,1,2,3,1,2,2, not_recom
10184,3,4,1,2,3,1,3,1, spec_prior
10185,3,2,3,3,2,1,2,2, not_recom
10186,3,4,1,2,3,1,3,2, not_recom
10187,3,4,1,2,3,2,1,1, spec_prior
10188,3,4,1,2,3,2,1,3, spec_prior
10189,3,4,1,2,3,2,1,2, not_recom
10190,3,4,1,2,3,2,2,3, spec_prior
10191,3,4,1,2,3,2,2,2, not_recom
10192,3,4,1,2,3,2,3,3, spec_prior
10193,3,4,1,2,3,2,3,2, not_recom
10194,3,4,1,3,1,1,1,1, priority
10195,3,4,1,3,1,1,1,3, spec_prior
10196,3,4,1,3,1,1,1,2, not_recom
10197,3,4,1,3,1,1,2,1, priority
10198,3,4,1,3,1,1,2,3, spec_prior
10199,3,4,1,3,1,1,2,2, not_recom
10200,3,4,1,3,1,1,3,1, spec_prior
10201,3,4,1,3,1,1,3,3, spec_prior
10202,3,4,1,5201,1,1,3,2, not_recom
10203,3,4,1,3,1,2,1,1, spec_prior
10204,3,4,1,3,1,2,1,3, spec_prior
10205,3,3,1,1,3,2,1,2, not_recom
10206,3,4,1,3,1,2,2,1, spec_prior
10207,3,4,1,3,1,2,2,3, spec_prior
10208,3,4,1,3,1,2,2,2, not_recom
10209,3,4,1,3,1,2,3,1, spec_prior
10210,3,4,1,3,1,2,3,2, not_recom
10211,3,4,1,3,2,1,1,1, spec_prior
10212,3,4,1,3,2,1,1,3, spec_prior
10213,3,4,1,3,2,1,1,2, not_recom
10214,3,4,1,3,2,1,2,3, spec_prior
10215,3,4,1,3,2,1,2,2, not_recom
10216,3,4,1,3,2,1,3,1, spec_prior
10217,3,4,1,3,2,1,3,3, spec_prior
10218,3,4,1,3,2,1,3,2, not_recom
10219,3,4,1,3,2,2,1,1, spec_prior
10220,3,4,1,3,2,2,1,3, spec_prior
10221,3,4,1,3,2,2,1,2, not_recom
10222,3,4,1,3,2,2,5211,1, spec_prior
10223,3,4,1,3,2,2,2,3, spec_prior
10224,3,4,1,3,2,2,2,2, not_recom
10225,3,3,1,10,2,1,2,3, spec_prior
10226,3,4,1,3,2,2,3,3, spec_prior
10227,3,4,1,3,2,2,3,2, not_recom
10228,3,4,1,3,3,1,1,1, spec_prior
10229,3,4,1,3,3,1,1,3, spec_prior
10230,3,4,1,3,3,1,1,2, not_recom
10231,3,4,1,3,3,1,2,1, spec_prior
10232,3,4,1,3,3,1,2,3, spec_prior
10233,3,4,1,3,3,1,2,2, not_recom
10234,3,4,1,3,3,1,3,1, spec_prior
10235,3,4,1,3,3,1,3,3, spec_prior
10236,3,4,1,3,3,1,3,2, not_recom
10237,3,4,1,3,3,2,1,1, spec_prior
10238,3,4,1,3,3,2,1,2, not_recom
10239,3,4,1,3,3,2,2,1, spec_prior
10240,3,4,1,3,3,2,2,3, spec_prior
10241,3,4,1,3,3,2,2,2, not_recom
10242,5221,4,1,3,3,2,3,1, spec_prior
10243,3,4,1,3,3,2,3,3, spec_prior
10244,3,4,1,3,3,2,3,2, not_recom
10245,3,3,5,2,3,1,3,3, spec_prior
10246,3,4,1,10,1,1,1,3, spec_prior
10247,3,4,1,10,1,1,1,2, not_recom
10248,3,4,1,10,1,1,2,3, spec_prior
10249,3,4,1,10,1,1,2,2, not_recom
10250,3,4,1,10,1,1,3,1, spec_prior
10251,3,4,1,10,1,1,3,3, spec_prior
10252,3,4,1,10,1,1,3,2, not_recom
10253,3,4,1,10,1,2,1,1, spec_prior
10254,3,4,1,10,1,2,1,3, spec_prior
10255,3,4,1,10,1,2,2,1, spec_prior
10256,3,4,1,10,1,2,2,3, spec_prior
10257,3,4,1,10,1,2,2,2, not_recom
10258,3,4,1,10,1,2,3,1, spec_prior
10259,3,4,1,10,1,2,3,3, spec_prior
10260,3,4,1,10,1,2,3,2, not_recom
10261,3,4,1,10,2,1,1,1, spec_prior
10262,3,4,1,5231,2,1,1,3, spec_prior
10263,3,4,1,10,2,1,1,2, not_recom
10264,3,4,1,10,2,1,2,1, spec_prior
10265,3,3,2,1,1,2,3,1, spec_prior
10266,3,4,1,10,2,1,2,2, not_recom
10267,3,4,1,10,2,1,3,1, spec_prior
10268,3,4,1,10,2,1,3,3, spec_prior
10269,3,4,1,10,2,1,3,2, not_recom
10270,3,4,1,10,2,2,1,1, spec_prior
10271,3,4,1,10,2,2,1,3, spec_prior
10272,3,4,1,10,2,2,1,2, not_recom
10273,3,4,1,10,2,2,2,1, spec_prior
10274,3,4,1,10,2,2,2,3, spec_prior
10275,3,4,1,10,2,2,2,2, not_recom
10276,3,4,1,10,2,2,3,1, spec_prior
10277,3,4,1,10,2,2,3,3, spec_prior
10278,3,4,1,10,2,2,3,2, not_recom
10279,3,4,1,10,3,1,1,1, spec_prior
10280,3,4,1,10,3,1,1,3, spec_prior
10281,3,4,1,10,3,1,1,2, not_recom
10282,3,4,1,10,3,1,5241,1, spec_prior
10283,3,4,1,10,3,1,2,3, spec_prior
10284,3,4,1,10,3,1,2,2, not_recom
10285,3,3,2,3,3,1,2,3, spec_prior
10286,3,4,1,10,3,1,3,2, not_recom
10287,3,4,1,10,3,2,1,1, spec_prior
10288,3,4,1,10,3,2,1,3, spec_prior
10289,3,4,1,10,3,2,1,2, not_recom
10290,3,4,1,10,3,2,2,1, spec_prior
10291,3,4,1,10,3,2,2,3, spec_prior
10292,3,4,1,10,3,2,2,2, not_recom
10293,3,4,1,10,3,2,3,1, spec_prior
10294,3,4,1,10,3,2,3,3, spec_prior
10295,3,4,1,10,3,2,3,2, not_recom
10296,3,4,5,1,1,1,1,1, priority
10297,3,4,5,1,1,1,1,3, spec_prior
10298,3,4,5,1,1,1,1,2, not_recom
10299,3,4,5,1,1,1,2,1, priority
10300,3,4,5,1,1,1,2,2, not_recom
10301,3,4,5,1,1,1,3,1, spec_prior
10302,5251,4,5,1,1,1,3,3, spec_prior
10303,3,4,5,1,1,1,3,2, not_recom
10304,3,4,5,1,1,2,1,1, priority
10305,3,3,3,2,1,2,2,1, spec_prior
10306,3,4,5,1,1,2,2,1, priority
10307,3,4,5,1,1,2,2,3, spec_prior
10308,3,4,5,1,1,2,2,2, not_recom
10309,3,4,5,1,1,2,3,1, spec_prior
10310,3,4,5,1,1,2,3,3, spec_prior
10311,3,4,5,1,1,2,3,2, not_recom
10312,3,4,5,1,2,1,1,3, spec_prior
10313,3,4,5,1,2,1,1,2, not_recom
10314,3,4,5,1,2,1,2,1, priority
10315,3,4,5,1,2,1,2,3, spec_prior
10316,3,4,5,1,2,1,3,1, spec_prior
10317,3,4,5,1,2,1,3,3, spec_prior
10318,3,4,5,1,2,1,3,2, not_recom
10319,3,4,5,1,2,2,1,1, priority
10320,3,4,5,1,2,2,1,3, spec_prior
10321,3,4,5,1,2,2,1,2, not_recom
10322,3,4,5,5261,2,2,2,1, priority
10323,3,4,5,1,2,2,2,3, spec_prior
10324,3,4,5,1,2,2,2,2, not_recom
10325,3,3,3,10,3,1,1,1, spec_prior
10326,3,4,5,1,2,2,3,3, spec_prior
10327,3,4,5,1,2,2,3,2, not_recom
10328,3,4,5,1,3,1,1,1, spec_prior
10329,3,4,5,1,3,1,1,3, spec_prior
10330,3,4,5,1,3,1,1,2, not_recom
10331,3,4,5,1,3,1,2,1, spec_prior
10332,3,4,5,1,3,1,2,3, spec_prior
10333,3,4,5,1,3,1,3,1, spec_prior
10334,3,4,5,1,3,1,3,3, spec_prior
10335,3,4,5,1,3,1,3,2, not_recom
10336,3,4,5,1,3,2,1,2, not_recom
10337,3,4,5,1,3,2,2,1, spec_prior
10338,3,4,5,1,3,2,2,3, spec_prior
10339,3,4,5,1,3,2,2,2, not_recom
10340,3,4,5,1,3,2,3,1, spec_prior
10341,3,4,5,1,3,2,3,3, spec_prior
10342,3,4,5,1,3,2,5271,2, not_recom
10343,3,4,5,2,1,1,1,1, priority
10344,3,4,5,2,1,1,1,3, spec_prior
10345,3,4,1,3,1,1,3,1, spec_prior
10346,3,4,5,2,1,1,2,1, priority
10347,3,4,5,2,1,1,2,3, spec_prior
10348,3,4,5,2,1,1,3,1, spec_prior
10349,3,4,5,2,1,1,3,3, spec_prior
10350,3,4,5,2,1,1,3,2, not_recom
10351,3,4,5,2,1,2,1,1, priority
10352,3,4,5,2,1,2,1,3, spec_prior
10353,3,4,5,2,1,2,1,2, not_recom
10354,3,4,5,2,1,2,2,1, priority
10355,3,4,5,2,1,2,2,3, spec_prior
10356,3,4,5,2,1,2,2,2, not_recom
10357,3,4,5,2,1,2,3,1, spec_prior
10358,3,4,5,2,1,2,3,2, not_recom
10359,3,4,5,2,2,1,1,1, priority
10360,3,4,5,2,2,1,1,3, spec_prior
10361,3,4,5,2,2,1,1,2, not_recom
10362,5281,4,5,2,2,1,2,1, priority
10363,3,4,5,2,2,1,2,3, spec_prior
10364,3,4,5,2,2,1,2,2, not_recom
10365,3,4,5,1,2,2,1,3, spec_prior
10366,3,4,5,2,2,1,3,3, spec_prior
10367,3,4,5,2,2,1,3,2, not_recom
10368,3,4,5,2,2,2,1,1, priority
10369,3,4,5,2,2,2,1,3, spec_prior
10370,3,4,5,2,2,2,1,2, not_recom
10371,3,4,5,2,2,2,2,1, priority
10372,3,4,5,2,2,2,2,3, spec_prior
10373,3,4,5,2,2,2,2,2, not_recom
10374,3,4,5,2,2,2,3,1, spec_prior
10375,3,4,5,2,2,2,3,3, spec_prior
10376,3,4,5,2,2,2,3,2, not_recom
10377,3,4,5,2,3,1,1,1, spec_prior
10378,3,4,5,2,3,1,1,3, spec_prior
10379,3,4,5,2,3,1,1,2, not_recom
10380,3,4,5,2,3,1,2,1, spec_prior
10381,3,4,5,2,3,1,2,3, spec_prior
10382,3,4,5,5291,3,1,2,2, not_recom
10383,3,4,5,2,3,1,3,1, spec_prior
10384,3,4,5,2,3,1,3,3, spec_prior
10385,3,4,5,3,3,2,2,3, spec_prior
10386,3,4,5,2,3,2,1,1, spec_prior
10387,3,4,5,2,3,2,1,3, spec_prior
10388,3,4,5,2,3,2,1,2, not_recom
10389,3,4,5,2,3,2,2,1, spec_prior
10390,3,4,5,2,3,2,2,3, spec_prior
10391,3,4,5,2,3,2,2,2, not_recom
10392,3,4,5,2,3,2,3,1, spec_prior
10393,3,4,5,2,3,2,3,3, spec_prior
10394,3,4,5,2,3,2,3,2, not_recom
10395,3,4,5,3,1,1,1,1, priority
10396,3,4,5,3,1,1,1,2, not_recom
10397,3,4,5,3,1,1,2,3, spec_prior
10398,3,4,5,3,1,1,2,2, not_recom
10399,3,4,5,3,1,1,3,1, spec_prior
10400,3,4,5,3,1,1,3,3, spec_prior
10401,3,4,5,3,1,1,3,2, not_recom
10402,3,4,5,3,1,2,5301,3, spec_prior
10403,3,4,5,3,1,2,1,2, not_recom
10404,3,4,5,3,1,2,2,1, spec_prior
10405,3,4,2,2,1,2,3,2, not_recom
10406,3,4,5,3,1,2,2,2, not_recom
10407,3,4,5,3,1,2,3,1, spec_prior
10408,3,4,5,3,1,2,3,3, spec_prior
10409,3,4,5,3,1,2,3,2, not_recom
10410,3,4,5,3,2,1,1,1, spec_prior
10411,3,4,5,3,2,1,1,3, spec_prior
10412,3,4,5,3,2,1,1,2, not_recom
10413,3,4,5,3,2,1,2,1, spec_prior
10414,3,4,5,3,2,1,2,3, spec_prior
10415,3,4,5,3,2,1,2,2, not_recom
10416,3,4,5,3,2,1,3,1, spec_prior
10417,3,4,5,3,2,1,3,3, spec_prior
10418,3,4,5,3,2,1,3,2, not_recom
10419,3,4,5,3,2,2,1,1, spec_prior
10420,3,4,5,3,2,2,1,3, spec_prior
10421,3,4,5,3,2,2,1,2, not_recom
10422,5311,4,5,3,2,2,2,1, spec_prior
10423,3,4,5,3,2,2,2,3, spec_prior
10424,3,4,5,3,2,2,3,1, spec_prior
10425,3,4,2,10,3,1,3,3, spec_prior
10426,3,4,5,3,2,2,3,2, not_recom
10427,3,4,5,3,3,1,1,1, spec_prior
10428,3,4,5,3,3,1,1,3, spec_prior
10429,3,4,5,3,3,1,1,2, not_recom
10430,3,4,5,3,3,1,2,1, spec_prior
10431,3,4,5,3,3,1,2,3, spec_prior
10432,3,4,5,3,3,1,2,2, not_recom
10433,3,4,5,3,3,1,3,1, spec_prior
10434,3,4,5,3,3,1,3,3, spec_prior
10435,3,4,5,3,3,1,3,2, not_recom
10436,3,4,5,3,3,2,1,1, spec_prior
10437,3,4,5,3,3,2,1,3, spec_prior
10438,3,4,5,3,3,2,1,2, not_recom
10439,3,4,5,3,3,2,2,1, spec_prior
10440,3,4,5,3,3,2,2,3, spec_prior
10441,3,4,5,3,3,2,2,2, not_recom
10442,3,4,5,5321,3,2,3,1, spec_prior
10443,3,4,5,3,3,2,3,3, spec_prior
10444,3,4,5,3,3,2,3,2, not_recom
10445,3,4,3,3,2,1,2,1, spec_prior
10446,3,4,5,10,1,1,1,3, spec_prior
10447,3,4,5,10,1,1,1,2, not_recom
10448,3,4,5,10,1,1,2,3, spec_prior
10449,3,4,5,10,1,1,2,2, not_recom
10450,3,4,5,10,1,1,3,1, spec_prior
10451,3,4,5,10,1,1,3,3, spec_prior
10452,3,4,5,10,1,1,3,2, not_recom
10453,3,4,5,10,1,2,1,1, spec_prior
10454,3,4,5,10,1,2,1,3, spec_prior
10455,3,4,5,10,1,2,1,2, not_recom
10456,3,4,5,10,1,2,2,1, spec_prior
10457,3,4,5,10,1,2,2,3, spec_prior
10458,3,4,5,10,1,2,2,2, not_recom
10459,3,4,5,10,1,2,3,1, spec_prior
10460,3,4,5,10,1,2,3,3, spec_prior
10461,3,4,5,10,1,2,3,2, not_recom
10462,3,4,5,10,2,1,5331,1, spec_prior
10463,3,4,5,10,2,1,1,3, spec_prior
10464,3,4,5,10,2,1,1,2, not_recom
10465,3,5,1,1,3,2,3,2, not_recom
10466,3,4,5,10,2,1,2,3, spec_prior
10467,3,4,5,10,2,1,2,2, not_recom
10468,3,4,5,10,2,1,3,1, spec_prior
10469,3,4,5,10,2,1,3,3, spec_prior
10470,3,4,5,10,2,1,3,2, not_recom
10471,3,4,5,10,2,2,1,1, spec_prior
10472,3,4,5,10,2,2,1,2, not_recom
10473,3,4,5,10,2,2,2,1, spec_prior
10474,3,4,5,10,2,2,2,3, spec_prior
10475,3,4,5,10,2,2,3,3, spec_prior
10476,3,4,5,10,2,2,3,2, not_recom
10477,3,4,5,10,3,1,1,1, spec_prior
10478,3,4,5,10,3,1,1,3, spec_prior
10479,3,4,5,10,3,1,1,2, not_recom
10480,3,4,5,10,3,1,2,1, spec_prior
10481,3,4,5,10,3,1,2,3, spec_prior
10482,5341,4,5,10,3,1,2,2, not_recom
10483,3,4,5,10,3,1,3,1, spec_prior
10484,3,4,5,10,3,1,3,3, spec_prior
10485,3,5,1,10,2,1,1,3, spec_prior
10486,3,4,5,10,3,2,1,1, spec_prior
10487,3,4,5,10,3,2,1,3, spec_prior
10488,3,4,5,10,3,2,1,2, not_recom
10489,3,4,5,10,3,2,2,1, spec_prior
10490,3,4,5,10,3,2,2,3, spec_prior
10491,3,4,5,10,3,2,2,2, not_recom
10492,3,4,5,10,3,2,3,1, spec_prior
10493,3,4,5,10,3,2,3,3, spec_prior
10494,3,4,5,10,3,2,3,2, not_recom
10495,3,4,2,1,1,1,1,1, priority
10496,3,4,2,1,1,1,1,3, spec_prior
10497,3,4,2,1,1,1,1,2, not_recom
10498,3,4,2,1,1,1,2,1, priority
10499,3,4,2,1,1,1,2,2, not_recom
10500,3,4,2,1,1,1,3,1, spec_prior
10501,3,4,2,1,1,1,3,3, spec_prior
10502,3,4,2,5351,1,1,3,2, not_recom
10503,3,4,2,1,1,2,1,1, priority
10504,3,4,2,1,1,2,1,3, spec_prior
10505,3,5,5,2,3,1,2,1, spec_prior
10506,3,4,2,1,1,2,2,3, spec_prior
10507,3,4,2,1,1,2,3,1, spec_prior
10508,3,4,2,1,1,2,3,3, spec_prior
10509,3,4,2,1,1,2,3,2, not_recom
10510,3,4,2,1,2,1,1,1, priority
10511,3,4,2,1,2,1,1,3, spec_prior
10512,3,4,2,1,2,1,1,2, not_recom
10513,3,4,2,1,2,1,2,1, priority
10514,3,4,2,1,2,1,2,3, spec_prior
10515,3,4,2,1,2,1,2,2, not_recom
10516,3,4,2,1,2,1,3,1, spec_prior
10517,3,4,2,1,2,1,3,3, spec_prior
10518,3,4,2,1,2,1,3,2, not_recom
10519,3,4,2,1,2,2,1,1, priority
10520,3,4,2,1,2,2,1,3, spec_prior
10521,3,4,2,1,2,2,1,2, not_recom
10522,3,4,2,1,2,2,5361,1, priority
10523,3,4,2,1,2,2,2,3, spec_prior
10524,3,4,2,1,2,2,3,1, spec_prior
10525,3,5,2,1,1,1,3,1, spec_prior
10526,3,4,2,1,2,2,3,2, not_recom
10527,3,4,2,1,3,1,1,1, spec_prior
10528,3,4,2,1,3,1,1,3, spec_prior
10529,3,4,2,1,3,1,1,2, not_recom
10530,3,4,2,1,3,1,2,1, spec_prior
10531,3,4,2,1,3,1,2,3, spec_prior
10532,3,4,2,1,3,1,2,2, not_recom
10533,3,4,2,1,3,1,3,1, spec_prior
10534,3,4,2,1,3,1,3,3, spec_prior
10535,3,4,2,1,3,1,3,2, not_recom
10536,3,4,2,1,3,2,1,1, spec_prior
10537,3,4,2,1,3,2,1,3, spec_prior
10538,3,4,2,1,3,2,1,2, not_recom
10539,3,4,2,1,3,2,2,1, spec_prior
10540,3,4,2,1,3,2,2,3, spec_prior
10541,3,4,2,1,3,2,2,2, not_recom
10542,5371,4,2,1,3,2,3,1, spec_prior
10543,3,4,2,1,3,2,3,3, spec_prior
10544,3,4,2,1,3,2,3,2, not_recom
10545,3,5,2,3,2,1,3,3, spec_prior
10546,3,4,2,2,1,1,1,3, spec_prior
10547,3,4,2,2,1,1,1,2, not_recom
10548,3,4,2,2,1,1,2,3, spec_prior
10549,3,4,2,2,1,1,2,2, not_recom
10550,3,4,2,2,1,1,3,1, spec_prior
10551,3,4,2,2,1,1,3,3, spec_prior
10552,3,4,2,2,1,1,3,2, not_recom
10553,3,4,2,2,1,2,1,1, spec_prior
10554,3,4,2,2,1,2,1,3, spec_prior
10555,3,4,2,2,1,2,1,2, not_recom
10556,3,4,2,2,1,2,2,1, spec_prior
10557,3,4,2,2,1,2,2,3, spec_prior
10558,3,4,2,2,1,2,2,2, not_recom
10559,3,4,2,2,1,2,3,3, spec_prior
10560,3,4,2,2,1,2,3,2, not_recom
10561,3,4,2,2,2,1,1,1, spec_prior
10562,3,4,2,5381,2,1,1,3, spec_prior
10563,3,4,2,2,2,1,1,2, not_recom
10564,3,4,2,2,2,1,2,3, spec_prior
10565,3,5,3,2,1,1,2,2, not_recom
10566,3,4,2,2,2,1,3,1, spec_prior
10567,3,4,2,2,2,1,3,2, not_recom
10568,3,4,2,2,2,2,1,1, spec_prior
10569,3,4,2,2,2,2,1,3, spec_prior
10570,3,4,2,2,2,2,1,2, not_recom
10571,3,4,2,2,2,2,2,1, spec_prior
10572,3,4,2,2,2,2,2,3, spec_prior
10573,3,4,2,2,2,2,2,2, not_recom
10574,3,4,2,2,2,2,3,1, spec_prior
10575,3,4,2,2,2,2,3,3, spec_prior
10576,3,4,2,2,2,2,3,2, not_recom
10577,3,4,2,2,3,1,1,1, spec_prior
10578,3,4,2,2,3,1,1,3, spec_prior
10579,3,4,2,2,3,1,2,1, spec_prior
10580,3,4,2,2,3,1,2,3, spec_prior
10581,3,4,2,2,3,1,2,2, not_recom
10582,3,4,2,2,3,1,5391,1, spec_prior
10583,3,4,2,2,3,1,3,3, spec_prior
10584,3,4,2,2,3,1,3,2, not_recom
10585,3,5,3,10,2,2,1,1, spec_prior
10586,3,4,2,2,3,2,1,3, spec_prior
10587,3,4,2,2,3,2,1,2, not_recom
10588,3,4,2,2,3,2,2,1, spec_prior
10589,3,4,2,2,3,2,2,3, spec_prior
10590,3,4,2,2,3,2,2,2, not_recom
10591,3,4,2,2,3,2,3,1, spec_prior
10592,3,4,2,2,3,2,3,3, spec_prior
10593,3,4,2,2,3,2,3,2, not_recom
10594,3,4,2,3,1,1,1,3, spec_prior
10595,3,4,2,3,1,1,1,2, not_recom
10596,3,4,2,3,1,1,2,1, priority
10597,3,4,2,3,1,1,2,3, spec_prior
10598,3,4,2,3,1,1,2,2, not_recom
10599,3,4,2,3,1,1,3,1, spec_prior
10600,3,4,2,3,1,1,3,3, spec_prior
10601,3,4,2,3,1,1,3,2, not_recom
10602,5401,4,2,3,1,2,1,1, spec_prior
10603,3,4,2,3,1,2,1,3, spec_prior
10604,3,4,2,3,1,2,1,2, not_recom
10605,1,2,1,3,1,2,2,2, not_recom
10606,3,4,2,3,1,2,2,3, spec_prior
10607,3,4,2,3,1,2,2,2, not_recom
10608,3,4,2,3,1,2,3,1, spec_prior
10609,3,4,2,3,1,2,3,3, spec_prior
10610,3,4,2,3,1,2,3,2, not_recom
10611,3,4,2,3,2,1,1,1, spec_prior
10612,3,4,2,3,2,1,1,3, spec_prior
10613,3,4,2,3,2,1,1,2, not_recom
10614,3,4,2,3,2,1,2,1, spec_prior
10615,3,4,2,3,2,1,2,3, spec_prior
10616,3,4,2,3,2,1,2,2, not_recom
10617,3,4,2,3,2,1,3,1, spec_prior
10618,3,4,2,3,2,1,3,3, spec_prior
10619,3,4,2,3,2,1,3,2, not_recom
10620,3,4,2,3,2,2,1,1, spec_prior
10621,3,4,2,3,2,2,1,2, not_recom
10622,3,4,2,5411,2,2,2,1, spec_prior
10623,3,4,2,3,2,2,2,3, spec_prior
10624,3,4,2,3,2,2,2,2, not_recom
10625,1,3,2,1,1,2,1,3, priority
10626,3,4,2,3,3,1,1,1, spec_prior
10627,3,4,2,3,3,1,1,3, spec_prior
10628,3,4,2,3,3,1,2,1, spec_prior
10629,3,4,2,3,3,1,2,3, spec_prior
10630,3,4,2,3,3,1,3,3, spec_prior
10631,3,4,2,3,3,1,3,2, not_recom
10632,3,4,2,3,3,2,1,1, spec_prior
10633,3,4,2,3,3,2,1,3, spec_prior
10634,3,4,2,3,3,2,1,2, not_recom
10635,3,4,2,3,3,2,2,1, spec_prior
10636,3,4,2,3,3,2,2,3, spec_prior
10637,3,4,2,3,3,2,2,2, not_recom
10638,3,4,2,3,3,2,3,1, spec_prior
