,Cap-shape, Cap-surface, Cap-color, Bruises, Odor, Gill-attachment, Gill-spacing, Gill-size, Gill-color, Stalk-shape, Stalk-root, Stalk-surface-above-ring, Stalk-surface-below-ring, Stalk-color-above-ring, Stalk-color-below-ring, Veil-type, Veil-color, Ring-number, Ring-type, Spore-print-color, Population, Habitat,Class
4618,3,1,3,0,4,0,0,1,10,0,2.0,1,1,4,4,1,0,2,2,3,3,1,p
4619,0,1,1,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,4,1,p
4620,-1,1,0,0,3,3,-2,2,1,-4,-6.0,0,-1,1,-1,-3,-1,-6,-1,0,-1,2,p
4621,3,1,0,1,3,0,0,1,1,1,2.0,2,2,2,2,1,0,2,0,1,4,3,e
4622,0,2,1,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,3,4,p
4623,3,2,3,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,4,3,p
4624,0,1,3,0,4,0,0,1,3,0,2.0,1,1,3,4,1,0,2,2,3,4,4,p
4625,3,2,1,0,4,0,0,1,10,0,2.0,1,1,3,3,1,0,2,2,3,4,1,p
4626,0,2,1,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,3,3,p
4627,0,1,1,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,3,4,p
4628,0,2,1,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,3,4,p
4629,3,1,3,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,3,1,p
4630,0,0,2,1,4,0,0,1,3,1,2.0,0,0,0,0,1,0,2,0,3,0,0,p
4631,3,4,1,0,0,-3,-1,-2,3,-1,-4.0,0,2,3,4,-1,-3,3,0,0,-1,-1,p
4632,0,1,3,0,4,0,0,1,10,0,2.0,1,1,3,2,1,0,2,2,3,4,3,p
4633,0,2,1,0,4,0,0,1,10,0,2.0,1,1,2,2,1,0,2,2,3,4,4,p
4634,3,2,3,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,4,3,p
4635,0,1,3,0,4,0,0,1,9,0,2.0,1,1,2,4,1,0,2,2,3,4,4,p
4636,3,2,3,0,4,0,0,1,3,0,2.0,1,1,4,3,1,0,2,2,3,4,1,p
4637,3,2,1,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,4,1,p
4638,0,1,3,0,4,0,0,1,3,0,2.0,1,1,2,2,1,0,2,2,3,4,4,p
4639,3,1,3,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,4,4,p
4640,3,2,3,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,4,4,p
4641,0,1,1,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,4,4,p
4642,-4,-6,4,1,-2,-1,4,-2,-2,-2,-5.0,3,1,-5,-2,2,-7,2,-4,0,0,2,p
4643,3,2,1,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,3,1,p
4644,0,2,1,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,4,3,p
4645,3,1,3,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,4,3,p
4646,3,1,1,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,4,4,p
4647,0,1,3,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,4,1,p
4648,0,1,3,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,4,3,p
4649,3,2,1,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,4,4,p
4650,3,2,3,0,4,0,0,1,10,0,2.0,1,1,4,3,1,0,2,2,3,4,3,p
4651,0,1,3,0,4,0,0,1,3,0,2.0,1,1,4,3,1,0,2,2,3,4,4,p
4652,3,2,1,0,4,0,0,1,10,0,2.0,1,1,2,2,1,0,2,2,3,3,4,p
4653,0,-2,0,0,-1,-4,0,0,5,2,2.0,-5,5,-3,-1,-1,1,-3,-2,3,-2,2,p
4654,0,1,3,0,4,0,0,1,10,0,2.0,1,1,3,2,1,0,2,2,3,4,1,p
4655,3,2,3,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,3,3,p
4656,0,1,3,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,4,1,p
4657,3,2,3,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,3,3,p
4658,0,1,1,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,4,4,p
4659,0,2,1,0,4,0,0,1,10,0,2.0,1,1,2,2,1,0,2,2,3,4,1,p
4660,0,1,3,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,3,4,p
4661,3,2,1,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,3,4,p
4662,3,1,0,1,3,0,0,1,1,1,2.0,2,2,0,1,1,0,2,0,1,4,3,e
4663,3,2,3,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,4,3,p
4664,3,5,-1,-3,-3,5,3,-6,0,2,2.0,3,-2,1,-1,2,-2,2,-1,-2,-3,-1,p
4665,0,0,3,1,4,0,0,1,3,1,2.0,0,0,0,0,1,0,2,0,3,0,1,p
4666,3,1,1,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,3,4,p
4667,0,1,1,0,4,0,0,1,10,0,2.0,1,1,3,2,1,0,2,2,3,3,4,p
4668,0,2,2,0,5,0,0,0,9,0,2.0,2,2,0,0,1,0,2,0,0,0,3,p
4669,0,2,1,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,4,3,p
4670,3,0,6,1,4,0,0,1,3,1,2.0,0,2,0,0,1,0,2,0,3,0,0,p
4671,0,1,1,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,4,1,p
4672,0,1,3,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,4,3,p
4673,3,2,1,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,4,1,p
4674,3,0,5,1,3,0,0,1,2,0,2.0,2,2,0,0,1,0,0,0,6,3,1,p
4675,-1,-1,4,-1,0,0,4,0,1,-5,5.0,-2,1,3,-3,-2,-3,-2,0,2,-5,1,p
4676,0,1,3,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,3,1,p
4677,0,1,3,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,4,1,p
4678,0,1,3,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,3,1,p
4679,3,2,3,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,4,4,p
4680,3,2,3,0,4,0,0,1,9,0,2.0,1,1,2,2,1,0,2,2,3,3,4,p
4681,0,2,1,0,4,0,0,1,3,0,2.0,1,1,2,2,1,0,2,2,3,4,4,p
4682,3,2,1,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,3,4,p
4683,0,2,1,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,4,1,p
4684,3,2,4,1,3,0,0,1,2,1,2.0,2,2,1,0,1,0,2,0,1,3,3,e
4685,3,2,1,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,4,1,p
4686,-1,3,-3,-4,-2,1,-2,3,-2,-3,-2.0,-5,3,0,1,1,0,3,-4,-1,-2,0,p
4687,0,1,3,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,4,1,p
4688,0,2,1,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,4,3,p
4689,3,2,3,0,4,0,0,1,10,0,2.0,1,1,2,2,1,0,2,2,3,4,1,p
4690,0,1,3,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,3,4,p
4691,0,1,3,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,4,1,p
4692,0,2,1,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,4,3,p
4693,3,2,1,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,4,1,p
4694,3,1,3,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,3,4,p
4695,3,1,3,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,4,1,p
4696,3,1,0,1,3,0,0,1,1,1,2.0,2,2,2,0,1,0,2,0,1,4,3,e
4697,5,0,-1,1,1,3,-2,3,-1,-2,-3.0,-1,0,4,-3,-3,1,2,3,2,-1,-2,p
4698,3,2,4,1,3,0,0,1,2,1,2.0,2,2,0,0,1,0,2,0,0,4,3,e
4699,0,2,1,0,4,0,0,1,3,0,2.0,1,1,4,3,1,0,2,2,3,4,3,p
4700,0,1,3,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,4,4,p
4701,3,1,3,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,4,4,p
4702,0,2,1,0,4,0,0,1,10,0,2.0,1,1,2,4,1,0,2,2,3,4,4,p
4703,3,2,3,0,4,0,0,1,3,0,2.0,1,1,3,4,1,0,2,2,3,3,3,p
4704,3,2,3,0,4,0,0,1,10,0,2.0,1,1,2,4,1,0,2,2,3,3,3,p
4705,3,1,3,0,4,0,0,1,10,0,2.0,1,1,3,4,1,0,2,2,3,4,4,p
4706,3,1,3,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,4,1,p
4707,0,2,1,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,3,3,p
4708,3,-4,-3,2,4,-4,-1,4,2,5,-1.0,1,-7,1,0,3,-1,0,-3,-1,-2,2,p
4709,3,2,1,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,3,3,p
4710,0,1,3,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,4,3,p
4711,3,2,1,0,4,0,0,1,9,0,2.0,1,1,2,4,1,0,2,2,3,4,4,p
4712,3,1,3,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,3,3,p
4713,0,2,5,0,5,0,1,0,10,0,2.0,2,2,0,0,1,0,2,0,0,0,3,p
4714,3,2,1,0,4,0,0,1,9,0,2.0,1,1,2,4,1,0,2,2,3,3,3,p
4715,0,1,3,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,3,3,p
4716,0,1,1,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,4,1,p
4717,0,1,3,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,3,3,p
4718,3,1,1,0,4,0,0,1,3,0,2.0,1,1,3,4,1,0,2,2,3,3,4,p
4719,-3,-5,-2,2,1,-3,-2,-3,-1,0,0.0,2,-1,5,-4,-2,-1,-3,-1,-1,5,2,p
4720,0,2,1,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,3,3,p
4721,3,1,3,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,3,3,p
4722,3,1,3,0,4,0,0,1,10,0,2.0,1,1,2,4,1,0,2,2,3,3,1,p
4723,0,1,1,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,4,3,p
4724,3,2,1,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,4,3,p
4725,0,1,3,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,3,3,p
4726,0,1,1,0,4,0,0,1,10,0,2.0,1,1,4,4,1,0,2,2,3,4,3,p
4727,0,1,3,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,3,3,p
4728,0,1,3,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,4,1,p
4729,0,2,1,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,3,1,p
4730,0,-2,1,-2,2,-2,-4,-1,-1,-4,-4.0,0,-5,1,1,3,0,0,5,2,0,0,p
4731,3,2,3,0,4,0,0,1,9,0,2.0,1,1,2,4,1,0,2,2,3,4,4,p
4732,3,2,3,0,4,0,0,1,10,0,2.0,1,1,4,4,1,0,2,2,3,3,1,p
4733,0,1,3,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,3,4,p
4734,0,2,1,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,3,3,p
4735,0,1,3,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,4,3,p
4736,3,2,3,0,4,0,0,1,10,0,2.0,1,1,3,4,1,0,2,2,3,3,4,p
4737,0,1,1,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,3,4,p
4738,0,2,1,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,3,3,p
4739,3,1,3,0,4,0,0,1,10,0,2.0,1,1,3,3,1,0,2,2,3,4,3,p
4740,3,2,3,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,3,4,p
4741,-5,3,5,0,-3,2,-2,-1,4,2,0.0,-3,1,1,1,-3,4,-3,0,-2,1,-1,p
4742,0,0,5,0,5,0,1,0,9,0,2.0,2,2,0,0,1,0,2,0,0,3,3,p
4743,0,2,1,0,4,0,0,1,3,0,2.0,1,1,2,2,1,0,2,2,3,4,1,p
4744,3,2,3,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,4,4,p
4745,0,2,1,0,4,0,0,1,10,0,2.0,1,1,3,4,1,0,2,2,3,4,1,p
4746,3,2,4,1,3,0,0,1,10,1,2.0,2,2,2,2,1,0,2,0,1,4,3,e
4747,0,1,1,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,3,3,p
4748,0,2,1,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,4,1,p
4749,3,1,3,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,3,1,p
4750,3,2,1,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,4,1,p
4751,3,1,0,1,3,0,0,1,1,1,2.0,2,2,2,0,1,0,2,0,1,3,3,e
4752,1,1,-4,-1,1,2,0,1,5,-3,-1.0,-1,-3,3,1,3,1,-1,1,5,-5,1,p
4753,3,2,3,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,3,4,p
4754,0,1,1,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,3,4,p
4755,3,2,1,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,4,3,p
4756,3,1,1,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,4,3,p
4757,3,1,3,0,4,0,0,1,3,0,2.0,1,1,2,2,1,0,2,2,3,3,1,p
4758,3,2,3,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,3,1,p
4759,0,1,1,0,4,0,0,1,10,0,2.0,1,1,4,3,1,0,2,2,3,4,1,p
4760,3,1,3,0,4,0,0,1,9,0,2.0,1,1,3,3,1,0,2,2,3,4,4,p
4761,0,1,1,0,4,0,0,1,9,0,2.0,1,1,3,3,1,0,2,2,3,4,1,p
4762,3,2,3,1,3,0,0,1,4,1,2.0,2,2,0,0,1,0,2,0,1,4,3,e
4763,5,4,2,1,0,-2,-3,-1,0,-1,2.0,-3,1,-1,-2,2,-3,-7,-6,2,0,2,p
4764,3,0,3,1,4,0,0,1,10,1,2.0,2,0,0,0,1,0,2,0,3,3,1,p
4765,3,1,3,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,4,1,p
4766,3,1,1,0,4,0,0,1,9,0,2.0,1,1,2,2,1,0,2,2,3,3,1,p
4767,3,1,3,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,3,3,p
4768,3,1,3,0,4,0,0,1,10,0,2.0,1,1,3,3,1,0,2,2,3,3,4,p
4769,0,2,1,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,3,1,p
4770,3,2,3,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,4,3,p
4771,0,1,1,0,4,0,0,1,10,0,2.0,1,1,2,4,1,0,2,2,3,4,3,p
4772,3,2,1,0,4,0,0,1,10,0,2.0,1,1,3,4,1,0,2,2,3,4,1,p
4773,3,1,3,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,3,1,p
4774,4,-4,0,2,-4,0,0,5,4,-2,2.0,-5,0,2,-1,-1,4,-2,2,-5,-3,-2,p
4775,3,2,1,0,4,0,0,1,3,0,2.0,1,1,3,4,1,0,2,2,3,3,4,p
4776,3,2,3,0,4,0,0,1,3,0,2.0,1,1,2,2,1,0,2,2,3,3,3,p
4777,3,2,3,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,4,4,p
4778,3,0,2,1,4,0,0,1,2,1,2.0,0,0,0,0,1,0,2,0,3,3,1,p
4779,3,2,1,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,3,3,p
4780,0,1,3,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,4,1,p
4781,0,2,1,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,4,1,p
4782,3,1,1,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,3,3,p
4783,3,1,1,0,4,0,0,1,10,0,2.0,1,1,3,3,1,0,2,2,3,3,3,p
4784,0,0,3,1,4,0,0,1,10,1,2.0,0,0,0,0,1,0,2,0,3,0,0,p
4785,-3,-2,-2,-2,-2,-2,-4,-2,1,-5,-1.0,-4,-3,2,-2,-1,0,5,-3,-1,-3,0,p
4786,3,2,1,0,4,0,0,1,10,0,2.0,1,1,2,4,1,0,2,2,3,3,1,p
4787,3,2,1,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,3,4,p
4788,3,2,1,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,3,4,p
4789,4,1,0,0,3,0,1,0,2,0,2.0,0,2,0,3,1,0,2,1,2,3,6,e
4790,0,0,2,0,5,0,0,0,10,0,2.0,2,2,0,0,1,0,2,0,1,3,3,p
4791,0,2,1,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,4,1,p
4792,0,2,1,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,3,4,p
4793,0,2,1,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,4,3,p
4794,3,1,1,0,4,0,0,1,10,0,2.0,1,1,3,4,1,0,2,2,3,3,4,p
4795,1,0,6,1,3,0,0,1,9,0,2.0,2,2,0,0,1,0,0,0,6,3,1,p
4796,-2,-4,2,0,-2,-6,1,-4,1,-2,-2.0,1,0,-3,-1,2,1,1,1,5,2,0,p
4797,3,1,4,1,3,0,0,1,1,1,2.0,2,2,0,2,1,0,2,0,1,4,3,e
4798,1,0,2,1,3,0,0,1,9,0,2.0,2,2,0,0,1,0,0,0,6,3,2,p
4799,0,0,2,1,4,0,0,1,10,1,2.0,0,0,0,0,1,0,2,0,3,3,1,p
4800,0,1,1,0,4,0,0,1,3,0,2.0,1,1,3,4,1,0,2,2,3,4,4,p
4801,3,0,6,1,4,0,0,1,3,1,2.0,0,2,0,0,1,0,2,0,3,3,0,p
4802,3,1,3,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,3,3,p
4803,0,1,1,0,4,0,0,1,3,0,2.0,1,1,4,3,1,0,2,2,3,3,3,p
4804,0,1,3,0,4,0,0,1,10,0,2.0,1,1,3,4,1,0,2,2,3,3,3,p
4805,0,2,1,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,4,4,p
4806,0,1,1,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,3,3,p
4807,2,1,3,2,-5,4,2,-4,-2,3,0.0,-2,-6,-6,1,3,-1,-3,0,3,-3,-3,p
4808,0,2,1,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,4,4,p
4809,0,1,3,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,4,4,p
4810,3,2,3,0,4,0,0,1,10,0,2.0,1,1,3,3,1,0,2,2,3,3,4,p
4811,0,1,1,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,3,3,p
4812,3,2,3,1,3,0,0,1,4,1,2.0,2,2,2,2,1,0,2,0,1,3,3,e
4813,3,2,1,0,4,0,0,1,10,0,2.0,1,1,3,3,1,0,2,2,3,4,4,p
4814,3,1,3,0,4,0,0,1,3,0,2.0,1,1,2,2,1,0,2,2,3,4,1,p
4815,0,0,3,1,4,0,0,1,10,1,2.0,0,0,0,0,1,0,2,0,3,3,1,p
4816,3,2,3,0,4,0,0,1,10,0,2.0,1,1,2,2,1,0,2,2,3,3,4,p
4817,0,2,1,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,4,3,p
4818,2,-3,0,3,5,1,3,-6,2,3,-1.0,0,4,-2,-1,1,0,0,-1,-6,4,0,p
4819,3,2,3,0,4,0,0,1,3,0,2.0,1,1,4,3,1,0,2,2,3,3,4,p
4820,3,1,4,1,3,0,0,1,10,1,2.0,2,2,1,2,1,0,2,0,0,3,3,e
4821,3,1,3,0,4,0,0,1,9,0,2.0,1,1,2,4,1,0,2,2,3,4,1,p
4822,0,1,1,0,4,0,0,1,3,0,2.0,1,1,2,2,1,0,2,2,3,3,4,p
4823,3,2,3,0,4,0,0,1,10,0,2.0,1,1,3,3,1,0,2,2,3,4,3,p
4824,3,2,4,1,3,0,0,1,1,1,2.0,2,2,2,0,1,0,2,0,1,3,3,e
4825,0,1,1,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,3,4,p
4826,3,2,1,0,4,0,0,1,10,0,2.0,1,1,4,4,1,0,2,2,3,4,4,p
4827,3,2,3,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,3,4,p
4828,3,1,1,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,4,3,p
4829,0,1,1,0,-3,-7,1,-2,-2,-1,-3.0,4,1,0,4,-4,-3,-4,0,1,2,4,p
4830,1,1,2,1,3,0,0,1,2,0,2.0,2,2,0,0,1,0,0,0,6,3,2,p
4831,3,2,1,0,4,0,0,1,10,0,2.0,1,1,2,2,1,0,2,2,3,4,4,p
4832,3,2,3,0,4,0,0,1,9,0,2.0,1,1,2,2,1,0,2,2,3,4,1,p
4833,0,1,1,0,4,0,0,1,9,0,2.0,1,1,3,3,1,0,2,2,3,3,1,p
4834,3,1,1,0,4,0,0,1,9,0,2.0,1,1,3,3,1,0,2,2,3,4,4,p
4835,0,0,2,1,4,0,0,1,3,1,2.0,2,2,0,0,1,0,2,0,3,0,1,p
4836,3,1,3,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,4,1,p
4837,0,1,3,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,3,4,p
4838,0,2,1,0,4,0,0,1,10,0,2.0,1,1,3,2,1,0,2,2,3,3,1,p
4839,3,0,6,1,4,0,0,1,2,1,2.0,0,2,0,0,1,0,2,0,3,0,0,p
4840,3,2,-7,0,1,-3,-3,1,-2,1,-1.0,2,-3,1,0,-1,3,2,0,-1,0,1,p
4841,0,2,1,0,4,0,0,1,9,0,2.0,1,1,3,3,1,0,2,2,3,4,4,p
4842,3,1,3,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,4,1,p
4843,3,1,1,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,4,4,p
4844,0,2,1,0,4,0,0,1,3,0,2.0,1,1,3,4,1,0,2,2,3,3,3,p
4845,3,1,1,0,4,0,0,1,3,0,2.0,1,1,4,3,1,0,2,2,3,4,4,p
4846,3,1,1,0,4,0,0,1,10,0,2.0,1,1,3,2,1,0,2,2,3,4,1,p
4847,0,1,3,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,4,3,p
4848,0,1,1,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,3,1,p
4849,3,2,3,0,4,0,0,1,3,0,2.0,1,1,4,3,1,0,2,2,3,4,3,p
4850,0,1,3,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,4,1,p
4851,3,3,3,1,0,-1,1,2,-3,0,-6.0,4,-5,-7,-4,1,2,-3,-1,-1,0,-3,p
4852,3,2,1,0,4,0,0,1,3,0,2.0,1,1,3,4,1,0,2,2,3,4,4,p
4853,3,2,1,0,4,0,0,1,3,0,2.0,1,1,4,3,1,0,2,2,3,4,4,p
4854,0,1,1,0,4,0,0,1,3,0,2.0,1,1,2,2,1,0,2,2,3,4,4,p
4855,3,0,3,1,4,0,0,1,10,1,2.0,0,2,0,0,1,0,2,0,3,0,1,p
4856,3,2,1,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,3,1,p
4857,0,1,1,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,4,3,p
4858,0,2,1,0,4,0,0,1,10,0,2.0,1,1,3,4,1,0,2,2,3,4,4,p
4859,0,0,3,1,4,0,0,1,3,1,2.0,0,0,0,0,1,0,2,0,3,3,0,p
4860,3,1,3,0,4,0,0,1,10,0,2.0,1,1,2,2,1,0,2,2,3,4,1,p
4861,3,2,3,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,3,1,p
4862,0,2,-3,-5,1,5,-3,1,-3,0,-1.0,3,2,-4,4,1,0,3,1,5,-2,1,p
4863,3,1,3,0,4,0,0,1,10,0,2.0,1,1,4,4,1,0,2,2,3,4,4,p
4864,3,1,4,1,3,0,0,1,4,1,2.0,2,2,2,0,1,0,2,0,1,4,3,e
4865,0,2,1,0,4,0,0,1,9,0,2.0,1,1,2,2,1,0,2,2,3,4,1,p
4866,0,1,1,0,4,0,0,1,10,0,2.0,1,1,3,2,1,0,2,2,3,4,4,p
4867,3,2,1,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,3,1,p
4868,3,2,1,0,4,0,0,1,9,0,2.0,1,1,2,2,1,0,2,2,3,3,3,p
4869,0,1,1,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,4,1,p
4870,0,2,0,0,3,0,1,0,2,0,2.0,2,0,0,3,1,0,2,1,2,3,6,e
4871,0,1,3,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,3,4,p
4872,0,2,1,0,4,0,0,1,9,0,2.0,1,1,2,4,1,0,2,2,3,3,1,p
4873,3,-1,-1,2,0,2,5,3,1,4,-1.0,-3,2,-2,-4,1,-3,-3,-1,-3,1,-2,p
4874,0,1,1,0,4,0,0,1,9,0,2.0,1,1,2,4,1,0,2,2,3,4,1,p
4875,3,1,3,0,4,0,0,1,10,0,2.0,1,1,4,3,1,0,2,2,3,3,4,p
4876,0,1,3,0,4,0,0,1,10,0,2.0,1,1,3,4,1,0,2,2,3,3,1,p
4877,3,2,1,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,4,3,p
4878,0,2,3,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,3,4,p
4879,3,1,3,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,4,4,p
4880,0,2,1,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,3,3,p
4881,3,1,1,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,3,1,p
4882,0,1,3,0,4,0,0,1,9,0,2.0,1,1,3,3,1,0,2,2,3,4,3,p
4883,0,2,1,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,4,3,p
