Cap-shape, Cap-surface, Cap-color, Bruises, Odor, Gill-attachment, Gill-spacing, Gill-size, Gill-color, Stalk-shape, Stalk-root, Stalk-surface-above-ring, Stalk-surface-below-ring, Stalk-color-above-ring, Stalk-color-below-ring, Veil-type, Veil-color, Ring-number, Ring-type, Spore-print-color, Population, Habitat,Class
0,1,1,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,4,1,p
3,0,3,1,4,0,0,1,3,1,2.0,0,0,0,0,1,0,2,0,3,0,0,p
0,1,3,0,4,0,0,1,10,0,2.0,1,1,3,3,1,0,2,2,3,3,1,p
0,1,1,0,4,0,0,1,10,0,2.0,1,1,2,4,1,0,2,2,3,4,4,p
0,1,1,0,4,0,0,1,3,0,2.0,1,1,3,4,1,0,2,2,3,4,3,p
3,1,3,1,3,0,0,1,4,1,2.0,2,2,2,1,1,0,2,0,0,4,3,e
3,2,3,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,4,3,p
3,1,1,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,3,1,p
3,1,3,0,4,0,0,1,3,0,2.0,1,1,3,4,1,0,2,2,3,4,4,p
0,1,1,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,4,1,p
0,1,3,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,4,3,p
0,2,1,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,4,4,p
3,1,0,1,3,0,0,1,1,1,2.0,2,2,1,1,1,0,2,0,1,3,3,e
0,1,3,0,4,0,0,1,9,0,2.0,1,1,3,3,1,0,2,2,3,4,1,p
3,2,1,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,3,1,p
0,1,3,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,3,4,p
0,1,1,0,4,0,0,1,10,0,2.0,1,1,2,2,1,0,2,2,3,4,1,p
3,2,3,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,4,4,p
3,2,3,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,4,1,p
0,1,1,0,4,0,0,1,3,0,2.0,1,1,4,3,1,0,2,2,3,4,1,p
0,1,1,0,4,0,0,1,10,0,2.0,1,1,4,4,1,0,2,2,3,4,4,p
3,1,3,0,4,0,0,1,10,0,2.0,1,1,3,3,1,0,2,2,3,4,4,p
0,1,3,0,4,0,0,1,9,0,2.0,1,1,3,3,1,0,2,2,3,4,4,p
3,1,1,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,3,1,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,2,2,1,0,2,2,3,3,3,p
3,2,3,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,4,1,p
3,1,1,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,4,1,p
0,2,1,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,4,3,p
0,0,2,1,4,0,0,1,10,1,2.0,0,0,0,0,1,0,2,0,3,3,0,p
0,1,1,0,4,0,0,1,9,0,2.0,1,1,2,4,1,0,2,2,3,3,1,p
3,2,1,0,4,0,0,1,9,0,2.0,1,1,2,2,1,0,2,2,3,4,4,p
0,2,1,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,4,1,p
0,1,1,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,3,4,p
3,1,1,0,4,0,0,1,3,0,2.0,1,1,4,3,1,0,2,2,3,3,1,p
0,1,1,0,4,0,0,1,3,0,2.0,1,1,3,4,1,0,2,2,3,4,1,p
0,1,1,0,4,0,0,1,10,0,2.0,1,1,4,3,1,0,2,2,3,3,4,p
3,1,3,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,4,4,p
3,2,1,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,4,4,p
3,2,3,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,3,4,p
3,1,0,1,3,0,0,1,10,1,2.0,2,2,0,2,1,0,2,0,0,4,3,e
0,1,1,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,3,3,p
0,1,3,0,4,0,0,1,9,0,2.0,1,1,3,3,1,0,2,2,3,3,4,p
3,1,3,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,3,1,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,2,4,1,0,2,2,3,3,1,p
0,1,1,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,4,3,p
3,2,3,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,3,4,p
0,1,3,0,4,0,0,1,10,0,2.0,1,1,2,2,1,0,2,2,3,3,3,p
0,1,1,0,4,0,0,1,10,0,2.0,1,1,4,3,1,0,2,2,3,3,3,p
0,2,1,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,4,3,p
3,2,1,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,4,3,p
3,2,8,0,3,0,1,0,2,0,2.0,2,0,0,3,1,0,2,1,2,3,6,e
3,1,3,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,3,1,p
0,1,3,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,4,4,p
3,2,1,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,4,4,p
0,0,3,1,4,0,0,1,10,1,2.0,0,2,0,0,1,0,2,0,3,3,1,p
0,0,3,0,5,0,1,0,4,0,2.0,2,2,0,0,1,0,2,0,0,3,3,p
0,2,1,0,4,0,0,1,9,0,2.0,1,1,3,3,1,0,2,2,3,4,3,p
3,1,3,0,4,0,0,1,3,0,2.0,1,1,4,3,1,0,2,2,3,3,1,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,2,4,1,0,2,2,3,4,3,p
0,1,1,0,4,0,0,1,10,0,2.0,1,1,3,4,1,0,2,2,3,3,1,p
0,1,1,0,4,0,0,1,10,0,2.0,1,1,4,4,1,0,2,2,3,3,1,p
0,1,3,0,4,0,0,1,10,0,2.0,1,1,4,4,1,0,2,2,3,4,3,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,2,2,1,0,2,2,3,4,3,p
3,1,3,0,4,0,0,1,3,0,2.0,1,1,4,3,1,0,2,2,3,4,1,p
3,2,1,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,4,1,p
0,2,1,0,4,0,0,1,10,0,2.0,1,1,4,4,1,0,2,2,3,3,3,p
3,2,1,0,4,0,0,1,10,0,2.0,1,1,4,3,1,0,2,2,3,3,4,p
3,2,3,0,4,0,0,1,10,0,2.0,1,1,2,4,1,0,2,2,3,4,4,p
3,2,1,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,4,4,p
3,1,1,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,4,3,p
3,2,1,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,3,4,p
3,2,1,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,3,3,p
0,1,3,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,3,1,p
0,1,3,0,4,0,0,1,10,0,2.0,1,1,4,4,1,0,2,2,3,3,1,p
0,1,3,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,3,3,p
3,2,3,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,3,3,p
0,2,1,0,4,0,0,1,9,0,2.0,1,1,2,4,1,0,2,2,3,3,3,p
0,1,3,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,4,3,p
3,1,3,0,4,0,0,1,3,0,2.0,1,1,3,4,1,0,2,2,3,3,4,p
3,1,3,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,4,3,p
3,2,1,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,4,1,p
0,1,1,0,4,0,0,1,9,0,2.0,1,1,3,3,1,0,2,2,3,3,3,p
0,2,1,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,3,1,p
3,2,3,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,4,4,p
0,1,3,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,3,4,p
3,2,1,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,4,1,p
0,2,1,0,4,0,0,1,10,0,2.0,1,1,3,2,1,0,2,2,3,4,1,p
3,1,1,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,4,3,p
0,1,1,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,4,4,p
0,1,3,0,4,0,0,1,9,0,2.0,1,1,2,4,1,0,2,2,3,3,1,p
3,2,3,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,4,3,p
3,1,3,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,3,1,p
3,2,3,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,4,1,p
3,1,3,0,4,0,0,1,10,0,2.0,1,1,3,3,1,0,2,2,3,3,1,p
0,2,1,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,4,1,p
3,2,1,0,4,0,0,1,3,0,2.0,1,1,2,2,1,0,2,2,3,3,3,p
3,2,3,0,4,0,0,1,10,0,2.0,1,1,2,2,1,0,2,2,3,3,3,p
3,1,1,0,4,0,0,1,3,0,2.0,1,1,3,4,1,0,2,2,3,3,1,p
3,1,1,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,4,1,p
3,2,3,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,3,1,p
3,0,6,1,4,0,0,1,2,1,2.0,2,0,0,0,1,0,2,0,3,3,1,p
3,0,2,1,3,0,0,1,9,0,2.0,2,2,0,0,1,0,0,0,6,3,2,p
0,1,1,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,4,4,p
3,2,1,0,4,0,0,1,10,0,2.0,1,1,4,4,1,0,2,2,3,3,4,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,2,2,1,0,2,2,3,3,1,p
0,1,1,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,3,3,p
0,2,1,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,3,4,p
0,2,1,0,4,0,0,1,9,0,2.0,1,1,2,4,1,0,2,2,3,4,3,p
3,2,3,1,3,0,0,1,4,1,2.0,2,2,1,1,1,0,2,0,1,3,3,e
0,1,3,0,4,0,0,1,3,0,2.0,1,1,2,2,1,0,2,2,3,4,3,p
3,2,1,0,4,0,0,1,10,0,2.0,1,1,3,4,1,0,2,2,3,3,1,p
0,1,1,0,4,0,0,1,10,0,2.0,1,1,3,4,1,0,2,2,3,3,3,p
3,1,3,0,4,0,0,1,10,0,2.0,1,1,3,2,1,0,2,2,3,3,3,p
0,1,1,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,4,4,p
0,2,1,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,3,3,p
0,1,1,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,4,4,p
3,2,1,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,3,1,p
0,1,3,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,4,4,p
3,1,3,0,4,0,0,1,10,0,2.0,1,1,3,3,1,0,2,2,3,4,1,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,3,4,p
0,2,1,0,4,0,0,1,9,0,2.0,1,1,2,2,1,0,2,2,3,4,4,p
3,2,4,1,3,0,0,1,2,1,2.0,2,2,0,1,1,0,2,0,1,3,3,e
0,1,1,0,4,0,0,1,3,0,2.0,1,1,2,2,1,0,2,2,3,4,3,p
3,2,3,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,3,3,p
0,1,3,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,4,4,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,3,4,p
3,2,3,0,4,0,0,1,10,0,2.0,1,1,4,3,1,0,2,2,3,4,4,p
3,2,3,0,4,0,0,1,10,0,2.0,1,1,3,4,1,0,2,2,3,4,3,p
3,2,3,0,4,0,0,1,10,0,2.0,1,1,3,2,1,0,2,2,3,3,1,p
3,1,3,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,4,3,p
3,2,1,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,3,3,p
0,2,1,0,4,0,0,1,3,0,2.0,1,1,2,2,1,0,2,2,3,4,3,p
0,1,3,0,4,0,0,1,10,0,2.0,1,1,3,3,1,0,2,2,3,3,4,p
0,1,3,0,4,0,0,1,10,0,2.0,1,1,4,3,1,0,2,2,3,4,4,p
0,2,2,0,5,0,0,0,9,0,2.0,2,2,0,0,1,0,2,0,1,3,3,p
3,2,3,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,4,3,p
0,2,1,0,4,0,0,1,3,0,2.0,1,1,2,2,1,0,2,2,3,3,4,p
3,1,3,0,4,0,0,1,10,0,2.0,1,1,2,2,1,0,2,2,3,3,3,p
0,2,1,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,3,1,p
3,1,3,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,3,3,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,3,3,p
3,2,1,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,4,4,p
0,1,3,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,3,1,p
3,1,1,0,4,0,0,1,10,0,2.0,1,1,3,4,1,0,2,2,3,3,1,p
3,2,1,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,4,4,p
0,2,1,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,3,3,p
3,2,1,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,3,1,p
0,1,1,0,4,0,0,1,10,0,2.0,1,1,4,3,1,0,2,2,3,4,4,p
3,2,1,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,4,3,p
0,2,1,0,4,0,0,1,10,0,2.0,1,1,4,4,1,0,2,2,3,3,1,p
3,1,3,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,4,3,p
3,2,3,0,4,0,0,1,10,0,2.0,1,1,2,4,1,0,2,2,3,4,3,p
3,2,1,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,3,1,p
3,2,3,0,4,0,0,1,10,0,2.0,1,1,4,4,1,0,2,2,3,3,3,p
3,2,3,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,4,1,p
3,2,1,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,3,3,p
0,1,1,0,4,0,0,1,9,0,2.0,1,1,2,2,1,0,2,2,3,4,3,p
0,1,1,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,3,3,p
3,2,1,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,4,3,p
0,1,1,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,3,3,p
0,1,1,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,3,1,p
0,2,1,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,3,1,p
0,1,1,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,4,3,p
3,1,3,0,4,0,0,1,10,0,2.0,1,1,3,4,1,0,2,2,3,4,3,p
0,1,1,0,4,0,0,1,10,0,2.0,1,1,3,2,1,0,2,2,3,4,3,p
3,1,3,0,4,0,0,1,10,0,2.0,1,1,2,4,1,0,2,2,3,3,4,p
3,1,3,0,4,0,0,1,10,0,2.0,1,1,2,4,1,0,2,2,3,4,3,p
3,2,3,0,4,0,0,1,10,0,2.0,1,1,2,4,1,0,2,2,3,3,4,p
0,2,1,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,3,4,p
3,2,1,0,4,0,0,1,10,0,2.0,1,1,4,3,1,0,2,2,3,4,1,p
3,2,1,0,4,0,0,1,9,0,2.0,1,1,2,2,1,0,2,2,3,4,3,p
3,1,3,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,3,4,p
3,1,3,0,4,0,0,1,3,0,2.0,1,1,3,4,1,0,2,2,3,4,1,p
3,2,3,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,4,1,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,3,3,p
3,2,3,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,3,3,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,2,4,1,0,2,2,3,3,4,p
0,2,3,0,5,0,0,0,4,0,2.0,2,2,0,0,1,0,2,0,0,0,3,p
3,0,6,1,4,0,0,1,2,1,2.0,0,0,0,0,1,0,2,0,3,3,1,p
3,2,4,1,3,0,0,1,2,1,2.0,2,2,1,0,1,0,2,0,0,3,3,e
0,1,1,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,3,4,p
0,1,3,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,4,3,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,3,1,p
3,2,3,1,3,0,0,1,4,1,2.0,2,2,2,0,1,0,2,0,0,3,3,e
0,1,1,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,4,3,p
0,1,1,0,4,0,0,1,10,0,2.0,1,1,2,4,1,0,2,2,3,3,4,p
3,2,1,0,4,0,0,1,10,0,2.0,1,1,3,2,1,0,2,2,3,4,4,p
0,2,1,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,3,4,p
0,2,1,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,4,3,p
0,1,3,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,3,1,p
3,0,2,1,4,0,0,1,2,1,2.0,2,0,0,0,1,0,2,0,3,0,0,p
0,1,3,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,3,3,p
0,2,1,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,3,1,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,2,2,1,0,2,2,3,4,4,p
0,1,3,0,4,0,0,1,10,0,2.0,1,1,2,2,1,0,2,2,3,3,4,p
0,2,1,0,4,0,0,1,10,0,2.0,1,1,3,4,1,0,2,2,3,3,3,p
3,2,1,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,4,3,p
3,1,3,0,4,0,0,1,10,0,2.0,1,1,4,4,1,0,2,2,3,3,1,p
0,1,1,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,4,1,p
3,2,3,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,4,1,p
3,1,0,1,3,0,0,1,1,1,2.0,2,2,2,2,1,0,2,0,1,4,3,e
0,2,1,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,3,4,p
3,2,3,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,4,3,p
0,1,3,0,4,0,0,1,3,0,2.0,1,1,3,4,1,0,2,2,3,4,4,p
3,2,1,0,4,0,0,1,10,0,2.0,1,1,3,3,1,0,2,2,3,4,1,p
0,2,1,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,3,3,p
0,1,1,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,3,4,p
0,2,1,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,3,4,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,3,1,p
0,0,2,1,4,0,0,1,3,1,2.0,0,0,0,0,1,0,2,0,3,0,0,p
0,1,1,0,4,0,0,1,10,0,2.0,1,1,4,3,1,0,2,2,3,3,1,p
0,1,3,0,4,0,0,1,10,0,2.0,1,1,3,2,1,0,2,2,3,4,3,p
0,2,1,0,4,0,0,1,10,0,2.0,1,1,2,2,1,0,2,2,3,4,4,p
3,2,3,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,4,3,p
0,1,3,0,4,0,0,1,9,0,2.0,1,1,2,4,1,0,2,2,3,4,4,p
3,2,3,0,4,0,0,1,3,0,2.0,1,1,4,3,1,0,2,2,3,4,1,p
3,2,1,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,4,1,p
0,1,3,0,4,0,0,1,3,0,2.0,1,1,2,2,1,0,2,2,3,4,4,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,4,4,p
3,2,3,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,4,4,p
0,1,1,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,4,4,p
0,1,3,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,4,4,p
3,2,1,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,3,1,p
0,2,1,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,4,3,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,3,4,1,0,2,2,3,4,3,p
3,1,1,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,4,4,p
0,1,3,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,4,1,p
0,1,3,0,4,0,0,1,9,0,2.0,1,1,4,3,1,0,2,2,3,4,3,p
3,2,1,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,4,4,p
3,2,3,0,4,0,0,1,10,0,2.0,1,1,4,3,1,0,2,2,3,4,3,p
0,1,3,0,4,0,0,1,3,0,2.0,1,1,4,3,1,0,2,2,3,4,4,p
3,2,1,0,4,0,0,1,10,0,2.0,1,1,2,2,1,0,2,2,3,3,4,p
3,1,3,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,3,3,p
0,1,3,0,4,0,0,1,10,0,2.0,1,1,3,2,1,0,2,2,3,4,1,p
3,2,3,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,3,3,p
0,1,3,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,4,1,p
3,2,3,0,4,0,0,1,10,0,2.0,1,1,2,3,1,0,2,2,3,3,3,p
0,1,1,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,4,4,p
0,2,1,0,4,0,0,1,10,0,2.0,1,1,2,2,1,0,2,2,3,4,1,p
0,1,3,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,3,4,p
3,2,1,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,3,4,p
3,1,0,1,3,0,0,1,1,1,2.0,2,2,0,1,1,0,2,0,1,4,3,e
3,2,3,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,4,3,p
0,1,1,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,4,4,p
0,0,3,1,4,0,0,1,3,1,2.0,0,0,0,0,1,0,2,0,3,0,1,p
3,1,1,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,3,4,p
0,1,1,0,4,0,0,1,10,0,2.0,1,1,3,2,1,0,2,2,3,3,4,p
0,2,2,0,5,0,0,0,9,0,2.0,2,2,0,0,1,0,2,0,0,0,3,p
0,2,1,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,4,3,p
3,0,6,1,4,0,0,1,3,1,2.0,0,2,0,0,1,0,2,0,3,0,0,p
0,1,1,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,4,1,p
0,1,3,0,4,0,0,1,3,0,2.0,1,1,3,2,1,0,2,2,3,4,3,p
3,2,1,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,4,1,p
3,0,5,1,3,0,0,1,2,0,2.0,2,2,0,0,1,0,0,0,6,3,1,p
3,0,6,1,4,0,0,1,10,1,2.0,0,0,0,0,1,0,2,0,3,3,0,p
0,1,3,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,3,1,p
0,1,3,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,4,1,p
0,1,3,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,3,1,p
3,2,3,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,4,4,p
3,2,3,0,4,0,0,1,9,0,2.0,1,1,2,2,1,0,2,2,3,3,4,p
0,2,1,0,4,0,0,1,3,0,2.0,1,1,2,2,1,0,2,2,3,4,4,p
3,2,1,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,3,4,p
0,2,1,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,4,1,p
3,2,4,1,3,0,0,1,2,1,2.0,2,2,1,0,1,0,2,0,1,3,3,e
3,2,1,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,4,1,p
0,2,1,0,4,0,0,1,9,0,2.0,1,1,2,2,1,0,2,2,3,3,1,p
0,1,3,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,4,1,p
0,2,1,0,4,0,0,1,10,0,2.0,1,1,4,2,1,0,2,2,3,4,3,p
3,2,3,0,4,0,0,1,10,0,2.0,1,1,2,2,1,0,2,2,3,4,1,p
0,1,3,0,4,0,0,1,9,0,2.0,1,1,4,4,1,0,2,2,3,3,4,p
0,1,3,0,4,0,0,1,3,0,2.0,1,1,4,4,1,0,2,2,3,4,1,p
0,2,1,0,4,0,0,1,3,0,2.0,1,1,4,2,1,0,2,2,3,4,3,p
3,2,1,0,4,0,0,1,3,0,2.0,1,1,3,3,1,0,2,2,3,4,1,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,3,4,p
3,1,3,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,4,1,p
3,1,0,1,3,0,0,1,1,1,2.0,2,2,2,0,1,0,2,0,1,4,3,e
0,1,1,0,4,0,0,1,9,0,2.0,1,1,3,2,1,0,2,2,3,3,1,p
3,2,4,1,3,0,0,1,2,1,2.0,2,2,0,0,1,0,2,0,0,4,3,e
0,2,1,0,4,0,0,1,3,0,2.0,1,1,4,3,1,0,2,2,3,4,3,p
0,1,3,0,4,0,0,1,3,0,2.0,1,1,2,4,1,0,2,2,3,4,4,p
3,1,3,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,4,4,p
0,2,1,0,4,0,0,1,10,0,2.0,1,1,2,4,1,0,2,2,3,4,4,p
3,2,3,0,4,0,0,1,3,0,2.0,1,1,3,4,1,0,2,2,3,3,3,p
3,2,3,0,4,0,0,1,10,0,2.0,1,1,2,4,1,0,2,2,3,3,3,p
3,1,3,0,4,0,0,1,10,0,2.0,1,1,3,4,1,0,2,2,3,4,4,p
3,1,3,0,4,0,0,1,9,0,2.0,1,1,2,3,1,0,2,2,3,4,1,p
0,2,1,0,4,0,0,1,9,0,2.0,1,1,4,2,1,0,2,2,3,3,3,p
0,1,1,0,4,0,0,1,3,0,2.0,1,1,2,3,1,0,2,2,3,4,4,p
